单价,建筑面积,总楼层数,室数,厅数,卫数,区_encoded,板块_encoded,楼层位置_encoded,房屋朝向_encoded,装修情况_encoded,建筑类型_encoded,建筑结构_encoded,交易权属_encoded,房屋用途_encoded,配备电梯_encoded,产权所属_encoded,总价
7998.0,150.04,11,4,2,2,3,38,1,25,0,5,5,0,4,1,1,1200000.0
17588.0,52.31,13,1,1,1,9,75,0,17,2,5,5,0,4,2,1,920000.0
21950.0,108.43,14,3,1,2,6,70,1,0,1,0,6,0,4,2,1,2380000.0
13029.0,52.96,10,2,1,2,9,87,0,17,0,5,5,0,2,2,1,690000.0
27264.0,112.24,32,3,2,1,8,71,0,17,0,5,1,2,4,2,1,3060000.0
23932.0,112.82,11,3,2,2,6,70,0,13,3,5,5,0,4,2,1,2700000.0
12433.0,106.98,6,3,2,2,9,75,2,17,3,5,5,0,4,0,1,1330000.0
38108.0,152.2,27,4,2,2,8,8,0,14,3,5,5,0,4,2,1,5800000.0
27181.0,102.28,9,3,2,1,6,56,2,17,3,5,5,0,4,0,1,2780000.0
12012.0,58.11,32,2,1,1,8,44,1,17,3,4,5,0,2,2,1,698000.0
24550.0,88.8,27,3,2,1,8,1,2,13,3,5,5,0,4,2,1,2180000.0
25410.0,46.44,7,2,1,1,6,27,1,17,3,5,5,0,4,0,1,1180000.0
7049.0,139.04,24,1,2,2,4,51,1,9,0,2,0,0,4,1,0,980000.0
15459.0,132.61,28,4,2,2,1,34,2,0,3,4,5,0,4,2,0,2050000.0
7391.0,108.24,33,3,2,2,4,51,1,17,2,5,5,0,4,2,0,800000.0
23319.0,103.78,13,3,2,1,6,84,2,17,3,5,5,0,4,2,1,2420000.0
17961.0,88.53,18,3,1,1,6,90,0,17,3,5,5,0,4,1,1,1590000.0
6476.0,91.11,33,2,2,1,4,51,0,17,2,5,5,0,4,2,1,590000.0
15433.0,168.48,6,4,2,2,1,26,2,17,3,5,5,0,4,0,1,2600000.0
22223.0,107.1,7,3,2,1,1,45,0,20,3,5,5,0,4,2,1,2380000.0
15174.0,90.95,22,2,2,1,1,34,0,17,3,4,5,0,4,2,0,1380000.0
26894.0,141.3,28,4,2,2,8,8,2,17,3,0,5,0,4,2,1,3800000.0
31461.0,136.68,6,4,2,2,8,31,0,17,3,5,5,0,4,2,1,4300000.0
14535.0,108.02,28,3,2,1,1,34,2,20,0,4,5,0,4,2,0,1570000.0
17934.0,65.8,8,2,1,1,8,11,2,17,2,5,5,2,4,2,1,1180000.0
29877.0,82.34,7,3,1,1,8,82,2,17,0,4,4,0,4,0,1,2460000.0
21577.0,85.74,26,3,1,1,8,31,0,17,0,4,5,0,4,2,1,1850000.0
13385.0,94.14,7,2,2,1,6,55,0,17,0,4,5,2,4,0,1,1260000.0
32998.0,118.19,18,3,2,2,8,89,2,14,3,5,5,0,4,2,1,3900000.0
15584.0,44.79,14,2,2,2,8,86,2,15,3,4,5,0,2,2,1,698000.0
24804.0,63.7,11,2,1,1,9,35,2,20,3,5,2,0,4,0,1,1580000.0
32362.0,125.15,18,4,2,2,8,89,1,20,3,4,2,0,4,2,1,4050000.0
16902.0,109.46,11,3,2,1,6,84,2,17,2,5,5,0,4,2,1,1850000.0
17452.0,123.77,25,4,2,2,8,31,1,17,1,4,5,0,4,2,1,2160000.0
19495.0,110.8,17,3,2,1,1,26,0,17,1,2,5,0,4,2,1,2160000.0
8440.0,130.11,25,3,2,2,4,51,0,20,2,1,4,0,4,2,1,1098000.0
41546.0,133.59,8,4,1,2,8,86,0,17,3,4,0,0,4,1,0,5550000.0
15375.0,80.0,6,3,1,1,0,83,0,17,1,5,5,0,4,0,1,1230000.0
28917.0,137.64,18,3,2,2,9,35,0,17,3,5,5,0,4,2,1,3980000.0
13642.0,175.93,6,4,3,3,1,45,2,17,0,4,5,0,4,0,1,2400000.0
17091.0,110.0,6,3,2,1,8,6,2,17,0,5,5,0,4,0,1,1880000.0
17549.0,113.4,7,3,1,2,1,45,0,22,3,4,4,0,4,0,1,1990000.0
23975.0,89.26,24,3,2,1,8,31,0,17,3,5,5,0,4,2,1,2140000.0
10902.0,108.24,11,3,2,1,9,10,1,17,3,4,5,0,4,2,1,1180000.0
17892.0,72.55,7,2,2,1,5,60,1,17,1,5,5,0,4,0,0,1298000.0
19988.0,130.08,15,3,2,2,6,90,2,17,3,0,5,0,4,2,1,2600000.0
35792.0,138.02,27,4,2,2,8,47,2,17,3,4,5,0,4,1,1,4940000.0
27646.0,136.73,11,4,2,2,5,57,1,17,1,5,5,0,4,2,1,3780000.0
23590.0,66.98,5,2,2,1,1,45,0,20,3,4,5,0,4,0,1,1580000.0
18959.0,129.23,27,3,2,1,8,69,0,17,2,5,5,0,4,2,1,2450000.0
25709.0,128.36,6,3,2,2,8,6,2,20,0,2,0,0,4,1,1,3300000.0
24099.0,68.47,14,2,2,1,9,40,0,17,1,0,2,2,4,1,1,1650000.0
35046.0,123.27,9,3,2,2,8,8,1,17,3,5,5,0,4,2,1,4320000.0
25020.0,91.53,5,3,1,1,5,60,1,17,2,5,5,0,4,0,1,2290000.0
18249.0,87.68,18,2,2,1,8,31,2,17,1,2,0,2,4,1,1,1600000.0
37368.0,99.82,9,3,2,1,8,8,2,17,3,5,5,0,4,2,1,3730000.0
21253.0,122.34,7,3,2,2,8,71,2,17,3,4,5,2,4,0,1,2600000.0
7690.0,88.43,22,3,2,1,4,51,0,17,3,2,0,0,4,2,1,680000.0
32610.0,98.13,17,3,2,1,8,47,2,17,0,5,5,2,4,2,0,3200000.0
19845.0,64.5,7,2,1,1,6,65,2,17,3,2,0,0,4,1,0,1280000.0
14392.0,107.7,17,3,2,1,1,34,1,17,0,4,5,0,4,2,1,1550000.0
20533.0,90.1,25,2,2,1,1,85,2,17,1,5,5,0,4,2,1,1850000.0
14972.0,71.87,5,3,2,1,1,39,1,20,0,0,5,0,4,0,1,1076000.0
20092.0,133.39,11,4,2,2,6,84,0,17,1,4,5,0,4,2,0,2680000.0
22015.0,54.51,15,1,1,1,6,65,1,13,3,0,5,0,4,0,0,1200000.0
8941.0,139.82,33,3,2,2,4,51,1,17,3,5,5,0,4,2,1,1250000.0
16928.0,86.25,5,2,2,1,8,31,0,17,3,5,4,0,4,1,1,1460000.0
19683.0,139.72,10,4,2,2,9,87,1,17,0,5,1,0,4,2,0,2750000.0
9272.0,46.38,48,1,1,1,8,81,0,0,3,0,5,0,2,2,0,430000.0
13379.0,130.81,5,3,2,2,5,37,0,17,3,5,5,0,4,0,1,1750000.0
28081.0,87.25,7,2,2,1,6,56,0,17,0,5,5,0,4,0,1,2450000.0
11289.0,104.53,6,3,2,2,3,38,2,17,0,2,0,0,4,1,1,1180000.0
38707.0,72.34,27,2,2,1,8,8,2,17,3,0,5,0,4,2,1,2800000.0
17058.0,87.35,7,2,2,1,1,45,0,17,3,5,4,0,4,0,0,1490000.0
23227.0,102.9,15,3,2,2,6,84,1,17,3,2,0,0,4,1,1,2390000.0
23096.0,97.42,25,3,2,1,8,79,2,20,3,5,5,0,4,2,1,2250000.0
25215.0,114.22,15,3,2,2,5,57,0,17,3,5,5,0,4,0,0,2880000.0
27732.0,102.77,18,3,2,1,6,56,0,17,0,5,5,0,4,2,1,2850000.0
25177.0,93.74,33,3,1,1,8,61,2,17,3,5,5,0,4,2,1,2360000.0
14813.0,122.87,6,3,2,2,8,11,0,17,0,5,5,2,4,0,1,1820000.0
22358.0,106.45,6,3,2,1,5,57,0,17,3,5,5,2,4,0,1,2380000.0
20438.0,77.8,11,2,1,1,6,90,0,17,2,4,5,2,4,2,1,1590000.0
22034.0,124.81,18,4,2,2,6,90,1,17,3,2,5,0,4,2,1,2750000.0
30203.0,87.08,33,3,2,1,8,1,2,17,0,4,5,0,4,2,1,2630000.0
20024.0,67.42,11,3,1,1,5,60,0,17,3,5,2,0,4,2,1,1350000.0
14173.0,91.73,6,2,2,1,8,11,2,20,0,5,5,2,4,0,1,1300000.0
8069.0,74.36,27,2,1,1,4,51,2,17,3,5,5,0,4,2,1,600000.0
22261.0,87.6,7,3,1,1,6,65,0,20,3,5,5,0,4,2,0,1950000.0
21969.0,71.92,7,2,1,1,8,89,0,17,3,5,5,0,4,0,0,1580000.0
37064.0,126.81,10,3,2,2,6,70,2,17,3,5,0,0,4,1,0,4700000.0
26053.0,51.05,7,2,1,1,8,47,2,17,3,5,4,0,4,0,1,1330000.0
18314.0,103.75,5,2,2,1,9,87,0,17,3,4,5,0,4,0,1,1900000.0
29285.0,135.91,18,3,1,2,8,61,2,17,3,4,5,0,4,2,1,3980000.0
27778.0,45.0,5,1,1,1,9,40,1,17,2,4,4,0,4,0,1,1250000.0
14968.0,180.39,6,5,2,2,1,26,2,17,3,5,4,0,4,0,1,2700000.0
23834.0,87.69,15,3,2,1,6,84,1,17,3,2,0,0,4,1,1,2090000.0
16460.0,130.62,11,3,2,2,8,31,2,17,1,5,5,2,4,0,1,2150000.0
22889.0,56.36,7,2,1,1,6,18,0,17,2,5,4,0,4,0,1,1290000.0
35391.0,144.67,32,3,2,1,8,8,0,17,0,5,5,0,4,2,1,5120000.0
29851.0,123.28,18,3,2,2,9,35,0,17,3,5,5,0,4,1,1,3680000.0
26697.0,88.4,21,3,2,1,8,31,0,20,3,0,5,0,4,1,0,2360000.0
18517.0,94.51,7,2,2,1,9,35,1,20,3,4,5,0,4,0,0,1750000.0
16385.0,71.41,32,2,1,1,8,61,2,17,3,0,5,0,4,2,1,1170000.0
19436.0,71.52,18,2,1,1,1,26,2,17,1,2,1,0,4,1,1,1390000.0
27791.0,128.46,12,3,2,2,8,8,0,17,3,5,5,0,4,2,0,3570000.0
9312.0,138.54,17,4,2,2,4,51,2,17,3,2,0,0,4,1,1,1290000.0
18794.0,116.0,18,3,2,2,8,79,0,17,3,5,5,0,4,2,1,2180000.0
18637.0,47.22,14,2,2,2,8,86,0,17,3,4,5,0,2,2,1,880000.0
33548.0,124.6,18,4,1,2,8,86,0,14,0,4,5,0,4,2,0,4180000.0
29041.0,129.13,8,4,2,2,6,90,0,17,3,4,0,0,4,2,1,3750000.0
10675.0,78.69,34,2,1,1,8,44,2,20,0,5,5,0,2,2,0,840000.0
40115.0,139.6,33,3,2,2,8,61,2,17,1,5,5,0,4,2,1,5600000.0
24649.0,60.45,8,2,1,1,6,76,1,17,3,5,4,0,4,0,1,1490000.0
18532.0,99.83,6,3,2,1,1,85,1,20,3,5,5,0,4,0,1,1850000.0
32061.0,106.05,18,3,2,1,8,61,0,17,3,4,5,0,4,2,0,3400000.0
6470.0,96.61,29,3,2,1,4,51,0,17,1,0,5,0,4,2,1,625000.0
6223.0,160.72,11,4,2,2,1,39,1,17,2,5,2,0,4,2,1,1000000.0
15937.0,59.61,7,2,1,1,9,40,1,17,2,5,5,0,4,0,0,950000.0
29358.0,118.54,24,4,2,2,6,90,0,17,3,4,4,0,4,2,0,3480000.0
10831.0,88.64,20,3,1,1,8,21,0,14,1,4,2,0,4,1,0,960000.0
23819.0,111.26,23,3,1,2,8,61,0,13,3,4,5,2,4,2,1,2650000.0
19857.0,93.17,7,3,1,1,8,44,0,20,2,4,5,0,4,0,0,1850000.0
15596.0,128.24,18,4,1,2,2,28,1,17,1,5,1,0,4,1,0,2000000.0
16909.0,62.1,6,3,1,1,0,2,0,17,0,5,5,0,4,0,1,1050000.0
18143.0,143.31,11,4,2,2,0,63,0,17,1,2,0,0,4,1,1,2600000.0
37472.0,129.7,22,4,2,2,8,81,2,17,0,5,5,0,4,2,1,4860000.0
8254.0,106.62,33,3,2,1,4,51,2,17,3,5,5,0,4,2,0,880000.0
27326.0,86.0,9,3,2,1,8,5,1,17,3,4,5,0,4,2,0,2350000.0
37328.0,138.77,18,4,2,2,8,82,2,20,3,5,5,0,4,2,1,5180000.0
20698.0,159.44,7,5,2,3,6,56,0,17,3,5,5,0,4,0,1,3300000.0
26053.0,69.09,11,2,1,1,6,65,1,17,1,5,5,2,4,2,1,1800000.0
20620.0,109.12,23,3,2,2,5,60,1,17,3,4,5,0,4,1,1,2250000.0
24502.0,68.16,15,4,2,2,8,3,1,17,3,0,5,0,4,2,0,1670000.0
33891.0,135.73,33,3,2,2,8,17,0,17,3,4,5,0,4,2,1,4600000.0
16651.0,113.51,15,3,2,1,5,60,2,29,3,5,5,0,4,0,1,1890000.0
31591.0,109.21,10,3,2,1,8,79,0,17,3,5,5,0,4,1,1,3450000.0
25734.0,136.01,19,4,2,2,9,87,0,17,3,5,5,0,4,2,0,3500000.0
23032.0,98.56,11,6,2,2,6,84,2,17,3,4,5,0,4,2,1,2270000.0
21718.0,130.77,27,4,2,2,1,34,1,20,3,2,0,0,4,1,0,2840000.0
23955.0,93.93,18,3,1,1,6,90,0,17,1,2,0,2,4,1,1,2250000.0
38251.0,93.07,17,3,2,1,8,79,2,17,3,5,5,0,4,2,1,3560000.0
8523.0,107.95,17,3,2,2,4,51,2,17,3,2,5,0,4,2,1,920000.0
31587.0,69.65,5,2,2,1,8,68,0,17,2,5,5,0,4,0,0,2200000.0
22408.0,95.95,24,3,2,1,6,90,2,17,0,4,5,0,4,0,0,2150000.0
21483.0,106.6,9,4,2,2,6,90,0,17,3,5,5,0,4,1,1,2290000.0
29101.0,104.81,20,3,1,2,9,35,1,17,3,5,5,0,4,1,0,3050000.0
6446.0,128.77,28,3,2,1,4,51,2,17,2,5,5,0,4,2,0,830000.0
17168.0,77.47,18,2,1,1,9,35,2,17,0,4,5,0,4,0,1,1330000.0
13000.0,113.85,11,3,2,2,2,28,2,17,0,2,0,0,4,1,1,1480000.0
26950.0,135.81,29,4,2,2,8,17,0,20,0,4,5,0,4,2,1,3660000.0
29586.0,183.2,18,4,2,2,8,8,1,17,3,5,5,0,4,2,1,5420000.0
26821.0,123.04,6,3,2,2,6,50,0,17,3,5,4,0,4,0,0,3300000.0
31775.0,90.64,11,3,2,1,6,65,0,17,1,5,5,0,4,2,1,2880000.0
24122.0,49.54,17,2,2,1,8,3,0,20,3,0,5,0,4,2,0,1195000.0
23840.0,125.0,33,3,2,2,8,1,0,17,1,5,5,0,4,2,0,2980000.0
21402.0,128.96,18,4,2,2,1,34,0,17,3,5,5,0,4,1,0,2760000.0
32943.0,126.28,9,4,1,2,9,35,2,17,3,5,5,0,4,2,0,4160000.0
22116.0,108.52,17,3,1,2,8,31,1,17,1,5,5,0,4,2,0,2400000.0
17866.0,87.32,13,2,1,1,6,84,1,17,1,5,5,2,4,2,1,1560000.0
21204.0,121.68,5,4,2,2,8,31,0,17,3,5,5,0,4,0,1,2580000.0
23872.0,87.97,27,2,1,1,8,44,0,17,3,5,5,2,4,2,1,2100000.0
21267.0,103.45,7,3,1,1,5,42,0,20,3,5,4,0,4,0,1,2200000.0
25287.0,153.44,5,5,2,3,5,37,2,17,3,5,5,0,4,1,1,3880000.0
23353.0,76.65,7,2,1,1,5,57,0,17,3,5,5,0,4,0,1,1790000.0
25683.0,110.97,17,3,2,1,6,56,0,17,0,5,5,0,4,2,1,2850000.0
21837.0,76.02,11,2,1,1,8,61,1,17,0,5,5,0,4,2,1,1660000.0
8955.0,83.76,9,2,1,1,8,8,0,17,0,5,5,0,2,2,1,750000.0
25625.0,92.1,18,3,1,1,8,61,1,17,3,5,5,0,4,2,1,2360000.0
9969.0,131.41,6,4,2,2,6,59,1,17,1,5,5,0,4,0,1,1310000.0
5352.0,143.88,26,3,2,2,4,51,1,29,2,5,5,0,4,2,0,770000.0
24163.0,72.84,10,2,1,1,6,90,2,17,1,5,5,2,4,1,1,1760000.0
39853.0,100.37,9,3,2,1,8,8,2,17,0,4,5,0,4,2,1,4000000.0
32828.0,97.48,18,3,2,2,5,30,1,17,3,4,5,0,4,2,1,3200000.0
18679.0,77.63,14,2,2,1,6,84,1,17,2,5,5,0,4,2,1,1450000.0
41213.0,112.83,9,4,2,2,5,64,1,17,3,4,5,0,4,1,1,4650000.0
25807.0,114.7,24,3,2,2,8,1,1,20,3,4,5,0,4,2,1,2960000.0
18604.0,69.34,11,2,2,1,9,40,2,17,3,4,5,0,4,2,1,1290000.0
24666.0,76.22,6,2,1,1,1,26,0,17,3,0,5,0,4,0,0,1880000.0
27362.0,175.43,4,3,2,3,8,71,1,17,3,5,2,0,4,0,1,4800000.0
22378.0,71.5,23,2,1,1,8,61,1,17,0,0,5,2,4,2,1,1600000.0
16612.0,90.24,32,3,2,2,2,28,0,17,1,5,1,0,4,1,1,1499000.0
17204.0,94.75,6,3,2,1,6,84,0,17,0,5,5,2,4,0,0,1630000.0
27940.0,57.23,8,3,2,1,8,71,2,17,3,5,2,0,4,0,1,1599000.0
41759.0,126.92,10,4,2,2,6,70,0,17,0,5,5,0,4,1,1,5300000.0
7165.0,83.75,16,3,2,1,0,13,0,17,1,2,0,0,4,1,1,600000.0
25006.0,93.58,6,4,2,2,1,45,2,20,0,2,5,0,4,0,1,2340000.0
14778.0,100.15,11,3,2,1,9,87,1,17,1,5,5,0,4,2,1,1480000.0
28119.0,133.01,18,4,2,2,9,35,0,17,3,4,5,0,4,1,1,3740000.0
17373.0,119.73,15,3,2,2,8,11,0,17,0,5,5,0,4,2,1,2080000.0
11841.0,114.02,11,3,2,1,1,45,0,17,3,4,5,0,4,2,1,1350000.0
6585.0,95.53,32,3,2,2,4,51,1,17,1,5,1,0,4,2,1,629000.0
17390.0,61.53,6,2,1,1,6,90,1,17,2,5,2,2,4,0,1,1070000.0
35585.0,55.08,6,2,1,1,8,82,0,17,3,5,4,0,4,0,1,1960000.0
22690.0,125.61,9,3,2,2,1,34,2,20,3,2,5,0,4,1,0,2850000.0
19289.0,116.65,7,3,2,1,6,56,1,17,0,5,5,0,4,0,1,2250000.0
20444.0,114.95,6,3,2,1,5,32,1,17,3,5,5,0,4,0,0,2350000.0
27729.0,100.62,18,3,2,1,8,89,1,17,3,4,5,0,4,0,1,2790000.0
3941.0,60.9,39,1,1,1,4,51,0,15,0,4,5,0,4,2,1,240000.0
28233.0,89.26,33,3,1,1,8,61,1,17,3,5,5,0,4,2,1,2520000.0
6545.0,139.96,33,3,2,2,4,51,2,17,2,5,5,0,4,2,1,916000.0
20944.0,106.0,7,6,2,3,6,65,2,17,3,5,4,0,4,0,1,2220000.0
38253.0,121.56,16,3,2,2,8,82,0,17,3,5,5,0,4,2,1,4650000.0
19943.0,139.4,33,3,2,2,3,23,0,17,3,2,0,0,4,1,0,2780000.0
17631.0,50.48,6,1,1,1,6,84,2,17,3,5,5,2,4,0,1,890000.0
15951.0,80.25,18,2,1,1,9,87,2,17,1,4,5,2,4,2,1,1280000.0
41634.0,112.41,8,4,2,3,5,64,1,20,3,5,5,0,4,1,0,4680000.0
24523.0,138.24,18,4,2,2,6,56,1,17,3,5,5,0,4,2,0,3390000.0
30809.0,126.59,22,3,2,1,9,87,0,20,0,5,5,0,4,1,0,3900000.0
10414.0,73.94,15,2,1,1,1,48,2,17,3,4,5,0,4,2,1,770000.0
20913.0,126.72,18,3,2,2,8,86,2,17,1,4,5,2,4,2,0,2650000.0
26800.0,88.06,11,3,2,1,9,87,0,20,3,5,5,0,4,2,0,2360000.0
19933.0,44.15,7,2,1,1,1,45,0,15,3,5,5,0,4,0,1,880000.0
29358.0,109.0,31,3,2,2,1,26,0,17,3,5,5,0,4,2,1,3200000.0
7112.0,67.5,16,2,2,1,4,51,1,17,3,5,5,0,4,2,1,480000.0
25410.0,46.44,7,2,1,1,6,27,1,17,3,5,5,0,4,0,1,1180000.0
21726.0,79.17,18,2,2,1,6,56,2,24,2,4,5,2,4,2,1,1720000.0
18725.0,106.81,15,3,1,2,8,31,0,17,3,5,5,0,4,2,0,2000000.0
18976.0,71.67,17,2,2,1,6,90,0,17,3,4,5,2,4,2,0,1360000.0
34246.0,87.31,24,2,1,1,8,81,1,20,3,5,5,0,4,2,0,2990000.0
22138.0,158.1,7,3,3,2,1,45,2,17,3,5,5,0,4,1,0,3500000.0
12499.0,105.61,6,3,2,1,0,13,0,17,3,5,5,0,4,0,1,1320000.0
30874.0,103.65,11,3,2,2,8,61,2,17,3,5,5,0,4,2,0,3200000.0
19711.0,69.0,18,2,2,1,9,75,2,17,3,4,5,0,4,2,1,1360000.0
20217.0,57.38,7,2,1,1,5,60,0,17,3,5,5,0,4,0,0,1160000.0
36085.0,74.27,6,3,1,1,8,8,1,17,1,4,5,0,4,0,1,2680000.0
16010.0,51.22,38,1,1,1,8,5,0,25,3,0,5,0,2,2,0,820000.0
17013.0,94.05,11,2,2,1,5,60,0,17,3,5,5,0,4,0,1,1600000.0
26983.0,140.09,18,4,2,2,0,29,1,17,3,5,5,0,4,1,0,3780000.0
16939.0,129.29,22,3,2,2,3,41,1,17,0,2,0,0,4,1,0,2190000.0
20064.0,109.65,14,3,2,2,6,84,1,17,0,5,5,0,4,2,0,2200000.0
22394.0,89.31,11,3,1,1,8,61,0,17,3,4,5,0,4,0,1,2000000.0
26773.0,47.81,6,1,1,1,8,86,1,17,3,5,6,2,4,0,0,1280000.0
22513.0,87.95,34,3,2,1,6,90,1,17,3,0,1,0,4,2,1,1980000.0
34636.0,153.02,5,4,3,3,8,89,1,17,3,5,5,0,4,1,1,5300000.0
29513.0,125.03,32,3,1,2,8,86,0,17,3,4,5,0,4,2,1,3690000.0
26348.0,75.15,7,2,1,1,5,67,0,17,3,5,5,0,4,0,0,1980000.0
21682.0,67.8,7,3,1,1,5,42,0,17,3,5,4,1,4,0,1,1470000.0
9830.0,34.59,21,1,1,1,8,8,0,15,3,4,5,0,2,2,1,340000.0
18931.0,129.42,7,3,2,2,8,61,0,17,1,5,5,0,4,0,1,2450000.0
25015.0,87.95,34,3,1,1,6,90,0,17,0,0,1,0,4,2,1,2200000.0
22930.0,71.96,6,3,1,1,6,56,2,20,2,5,2,0,4,0,1,1650000.0
12369.0,37.19,17,1,1,1,5,57,0,15,3,4,5,0,2,1,1,460000.0
10533.0,142.42,26,4,2,2,2,28,1,20,0,5,5,0,4,1,1,1500000.0
20475.0,105.01,11,3,2,1,6,90,0,17,3,5,5,0,4,2,0,2150000.0
35490.0,130.18,26,3,2,2,8,47,2,20,1,5,5,0,4,1,1,4620000.0
14511.0,150.24,6,4,2,1,1,26,2,20,3,5,4,0,4,0,1,2180000.0
30383.0,49.37,5,2,1,1,6,91,0,20,0,5,4,0,4,0,1,1500000.0
25980.0,76.6,4,4,2,2,5,60,2,17,3,5,5,0,4,0,1,1990000.0
38707.0,72.34,27,2,2,1,8,8,2,17,3,0,5,0,4,2,1,2800000.0
29755.0,133.76,16,4,2,2,9,35,2,17,0,4,5,0,4,1,1,3980000.0
18484.0,120.65,18,3,2,2,5,60,0,20,3,5,5,0,4,0,1,2230000.0
21740.0,86.48,22,3,2,1,6,90,2,17,3,0,5,0,4,2,0,1880000.0
20032.0,44.43,19,4,1,3,1,39,2,28,2,0,5,0,4,2,1,890000.0
22022.0,117.61,6,3,2,1,8,3,1,17,2,5,4,0,4,0,1,2590000.0
9947.0,29.96,19,1,0,1,9,40,0,15,2,4,4,0,4,2,1,298000.0
8090.0,89.0,20,3,2,1,4,51,2,17,3,2,5,0,4,2,1,720000.0
25497.0,129.43,18,4,2,2,6,90,2,17,1,2,5,0,4,1,1,3300000.0
25006.0,46.79,8,2,1,1,6,76,0,17,3,5,4,0,4,0,0,1170000.0
15180.0,111.86,18,3,1,2,5,37,1,17,3,2,0,0,4,1,0,1698000.0
16044.0,109.08,6,3,2,2,5,60,2,17,3,5,5,0,4,0,0,1750000.0
22016.0,55.87,7,2,1,1,8,89,0,17,1,5,5,0,4,0,1,1230000.0
13142.0,106.53,18,3,2,1,2,46,1,17,1,2,0,0,4,1,1,1400000.0
30899.0,178.0,32,4,2,3,1,45,0,17,3,5,5,0,4,0,0,5500000.0
35981.0,88.66,28,3,2,1,8,82,1,17,3,5,5,0,4,2,0,3190000.0
7271.0,93.53,24,3,2,1,4,51,1,17,1,2,0,0,4,1,1,680000.0
22725.0,80.09,29,2,1,1,9,87,2,17,3,4,5,0,4,2,1,1820000.0
11551.0,90.82,21,3,1,1,2,28,0,17,3,5,5,0,4,2,1,1049000.0
20103.0,89.75,6,3,2,1,8,89,1,17,3,4,5,0,4,0,1,1805000.0
39858.0,137.74,33,3,2,2,8,8,2,17,2,0,5,0,4,2,1,5490000.0
21081.0,104.36,7,3,2,2,6,18,0,17,0,5,5,0,4,0,1,2200000.0
26970.0,192.81,17,5,2,3,8,17,2,20,0,4,5,0,4,2,1,5200000.0
33195.0,95.8,13,3,2,1,5,9,2,17,0,5,5,0,4,0,1,3180000.0
18875.0,82.12,5,3,2,1,5,60,2,13,3,5,5,0,4,0,0,1550000.0
13825.0,26.04,3,2,1,2,8,44,1,15,1,2,0,0,4,1,1,360000.0
20387.0,103.99,23,3,2,2,1,34,2,20,3,5,5,0,4,1,1,2120000.0
27296.0,146.18,6,4,1,3,6,90,0,17,1,5,1,0,4,1,1,3990000.0
17257.0,67.22,10,2,1,1,6,84,2,17,3,5,5,2,4,2,1,1160000.0
27196.0,137.89,18,4,2,2,9,87,2,13,3,5,5,0,4,1,0,3750000.0
30394.0,87.19,33,3,1,1,8,61,2,17,3,5,5,0,4,2,1,2650000.0
14377.0,89.73,17,2,2,1,1,34,1,17,1,5,5,0,4,2,1,1290000.0
20712.0,127.95,8,4,2,2,9,87,2,17,1,2,0,0,4,1,1,2650000.0
29816.0,77.14,8,3,2,1,8,82,0,13,3,5,2,0,4,0,0,2300000.0
21233.0,105.97,6,3,2,2,5,60,1,17,2,5,5,0,4,0,1,2250000.0
8506.0,108.16,33,3,1,2,4,51,1,17,3,5,5,0,4,2,1,920000.0
29083.0,123.1,16,3,2,2,8,8,1,17,3,5,5,0,4,2,1,3580000.0
16684.0,68.33,18,2,1,1,8,31,1,17,1,5,2,2,4,2,1,1140000.0
13164.0,126.87,11,4,2,2,0,13,0,17,0,2,0,0,4,1,0,1670000.0
38469.0,116.98,27,3,2,2,8,82,1,17,3,5,5,0,4,2,0,4500000.0
23112.0,103.41,25,3,1,1,6,90,2,17,1,5,5,2,4,2,1,2390000.0
17892.0,72.55,7,2,2,1,5,60,1,17,1,5,5,0,4,0,0,1298000.0
41628.0,139.33,18,4,1,2,8,17,1,17,3,5,5,0,4,2,1,5800000.0
24469.0,47.0,9,2,1,2,5,60,2,21,3,5,5,0,4,2,1,1150000.0
10616.0,80.07,34,2,1,1,8,44,1,17,3,5,5,0,2,2,1,850000.0
14375.0,170.37,6,6,2,3,8,31,2,17,2,5,5,0,4,0,0,2449000.0
37136.0,86.17,24,2,2,1,8,8,2,17,0,5,5,0,4,2,1,3200000.0
17638.0,88.45,22,3,2,1,1,34,1,17,2,2,0,0,4,1,1,1560000.0
39188.0,132.44,26,4,2,2,8,79,0,20,3,4,5,0,4,1,1,5190000.0
38533.0,145.33,5,5,2,2,8,8,2,20,3,5,5,0,4,0,0,5600000.0
9071.0,81.58,5,2,1,1,8,21,0,20,3,2,0,0,4,1,1,740000.0
31987.0,128.18,23,4,2,2,8,89,0,20,3,0,5,0,4,2,1,4100000.0
17536.0,59.88,22,2,2,1,8,17,0,0,3,0,5,0,2,2,1,1050000.0
15664.0,97.68,8,3,2,1,8,11,0,17,1,2,0,2,4,1,1,1530000.0
20238.0,168.99,7,6,2,2,9,35,0,17,0,4,5,0,4,0,1,3420000.0
28066.0,58.79,7,2,1,1,8,44,0,17,3,5,5,2,4,0,1,1650000.0
18499.0,121.63,17,3,2,2,1,85,0,17,0,2,0,0,4,1,1,2250000.0
6750.0,148.16,20,3,1,2,4,51,1,17,0,5,5,0,4,2,0,1000000.0
24559.0,101.39,18,3,1,1,6,90,1,17,0,5,5,2,4,2,0,2490000.0
18641.0,115.34,11,3,2,2,6,84,1,17,1,4,5,0,4,2,1,2150000.0
13054.0,99.59,26,3,2,1,9,10,1,17,2,5,5,0,4,2,1,1300000.0
